char_id,era,strength,gender,final_age,final_asset,final_health,final_happiness,final_status,final_humanity,peak_brain,peak_body,peak_social,peak_sense,peak_luck,death_cause,reached_age_80,bankrupt,events_fired
sim_290,昭和,コミュ,女,84,1970000,5,100,33,0,15,13,86,14,12,寿命,1,0,84
sim_291,昭和,肉体,男,83,1890000,17,100,33,0,15,80,15,12,15,寿命,1,0,83
sim_292,令和,肉体,男,89,4400000,3,100,34,0,7,82,11,5,14,寿命,1,0,89
sim_293,昭和,運,男,81,1730000,0,100,33,50,5,15,10,11,62,病死,1,0,81
sim_294,昭和,運,女,81,1730000,0,100,33,50,7,6,13,15,59,病死,1,0,81
sim_295,昭和,センス,男,82,1810000,0,100,33,0,8,8,9,80,15,病死,1,0,82
sim_296,近未来,運,女,80,6400000,0,100,33,50,8,15,8,5,53,病死,1,0,80
sim_297,近未来,センス,男,83,7090000,0,100,33,0,11,6,13,87,5,病死,1,0,83
sim_298,平成,センス,女,78,2390000,13,100,33,0,5,8,6,77,11,寿命,0,0,78
sim_299,昭和,コミュ,男,82,1810000,0,100,33,0,10,14,91,5,7,病死,1,0,82
sim_300,昭和,運,女,80,1650000,0,100,33,50,5,13,7,13,62,病死,1,0,80
sim_301,平成,センス,女,82,2910000,0,100,33,0,13,14,5,83,10,病死,1,0,82
sim_302,令和,頭脳,男,79,2900000,0,100,33,0,89,10,15,7,13,病死,0,0,79
sim_303,令和,センス,女,81,3200000,0,100,33,0,13,9,6,87,13,病死,1,0,81
sim_304,平成,肉体,女,82,2910000,31,100,33,0,12,81,7,5,9,寿命,1,0,82
sim_305,令和,コミュ,女,82,3350000,0,100,33,0,9,13,81,13,7,病死,1,0,82
sim_306,令和,センス,男,81,3200000,0,100,33,0,9,9,9,85,13,病死,1,0,81
sim_307,昭和,肉体,女,82,1810000,19,100,33,0,12,85,6,6,6,寿命,1,0,82
sim_308,令和,コミュ,女,84,3650000,0,100,33,0,14,5,81,8,11,病死,1,0,84
sim_309,令和,センス,女,84,3650000,0,100,33,0,5,15,5,83,7,病死,1,0,84
sim_310,昭和,運,女,80,1650000,0,100,33,50,6,5,14,7,62,病死,1,0,80
sim_311,近未来,コミュ,女,81,6630000,0,100,33,0,10,15,85,7,7,病死,1,0,81
sim_312,平成,運,女,82,2910000,0,100,33,50,14,9,13,9,61,病死,1,0,82
sim_313,昭和,肉体,男,87,2210000,7,100,34,0,8,84,12,14,11,寿命,1,0,87
sim_314,平成,肉体,女,86,3430000,13,100,34,0,14,80,11,9,5,寿命,1,0,86
sim_315,昭和,頭脳,男,76,1330000,23,100,33,0,77,12,15,5,11,寿命,0,0,76
sim_316,令和,肉体,女,90,4550000,3,100,34,0,13,88,6,15,5,寿命,1,0,90
sim_317,近未来,肉体,男,92,9160000,0,100,34,0,8,85,13,8,10,病死,1,0,92
sim_318,昭和,センス,女,82,1810000,0,100,33,0,13,15,9,88,6,病死,1,0,82
sim_319,近未来,肉体,女,90,8700000,0,100,34,0,10,88,10,6,7,病死,1,0,90
sim_320,令和,センス,女,80,3050000,0,100,33,0,9,7,12,84,15,病死,1,0,80
sim_321,平成,センス,女,81,2780000,8,100,33,0,14,5,14,81,8,寿命,1,0,81
sim_322,近未来,肉体,女,91,8930000,0,100,34,0,14,92,15,15,9,病死,1,0,91
sim_323,近未来,コミュ,男,83,7090000,0,100,33,0,5,13,84,13,10,病死,1,0,83
sim_324,令和,頭脳,女,83,3500000,0,100,33,0,77,14,6,13,12,病死,1,0,83
sim_325,昭和,センス,女,79,1570000,0,100,33,0,12,9,7,79,6,病死,0,0,79
sim_326,平成,コミュ,男,82,2910000,0,100,33,0,9,12,79,10,9,病死,1,0,82
sim_327,昭和,コミュ,女,77,1410000,22,100,33,0,15,9,85,6,10,寿命,0,0,77
sim_328,近未来,肉体,女,90,8700000,0,100,34,0,10,87,10,10,13,病死,1,0,90
sim_329,令和,センス,男,79,2900000,0,100,33,0,6,5,13,80,9,病死,0,0,79
sim_330,近未来,肉体,男,87,8010000,7,100,34,0,10,83,7,12,13,寿命,1,0,87
sim_331,令和,コミュ,女,81,3200000,0,100,33,0,9,9,90,10,15,病死,1,0,81
sim_332,昭和,頭脳,女,76,1330000,23,100,33,0,78,6,8,7,7,寿命,0,0,76
sim_333,平成,運,男,80,2650000,0,100,33,50,15,13,13,14,55,病死,1,0,80
sim_334,昭和,センス,男,79,1570000,4,100,33,0,5,6,11,91,11,寿命,0,0,79
sim_335,令和,肉体,女,89,4400000,0,100,34,0,6,88,5,11,5,病死,1,0,89
sim_336,平成,頭脳,男,81,2780000,1,100,33,0,82,12,9,6,7,寿命,1,0,81
sim_337,昭和,肉体,男,78,1490000,39,100,33,0,7,86,7,15,11,寿命,0,0,78
sim_338,近未来,運,男,81,6630000,0,100,33,50,7,12,7,6,48,病死,1,0,81
sim_339,昭和,コミュ,男,82,1810000,0,100,33,0,12,12,85,6,6,病死,1,0,82
sim_340,昭和,コミュ,女,77,1410000,24,100,33,0,13,13,81,5,7,寿命,0,0,77
sim_341,昭和,運,女,81,1730000,0,100,33,50,14,9,15,15,52,病死,1,0,81
sim_342,平成,頭脳,男,79,2520000,8,100,33,0,86,5,11,8,11,寿命,0,0,79
sim_343,平成,センス,男,82,2910000,0,100,33,0,6,14,13,87,9,病死,1,0,82
sim_344,令和,センス,女,81,3200000,0,100,33,0,14,9,12,91,10,病死,1,0,81
sim_345,昭和,センス,女,74,1170000,37,100,33,0,11,12,6,70,5,寿命,0,0,74
sim_346,令和,頭脳,男,82,3350000,0,100,33,0,85,6,6,12,9,病死,1,0,82
sim_347,平成,運,男,85,3300000,0,100,34,50,8,8,12,8,47,病死,1,0,85
sim_348,平成,コミュ,男,70,1350000,37,100,32,0,14,7,78,13,12,老衰,0,0,70
sim_349,平成,肉体,女,88,3690000,0,100,34,0,14,83,6,13,13,病死,1,0,88
sim_350,平成,肉体,女,86,3430000,11,100,34,0,9,87,9,10,7,寿命,1,0,86
sim_351,昭和,運,男,81,1730000,0,100,33,50,10,10,6,15,55,病死,1,0,81
sim_352,昭和,センス,男,84,1970000,0,100,33,0,11,15,8,81,13,病死,1,0,84
sim_353,近未来,コミュ,女,80,6400000,0,100,33,0,12,12,85,8,11,病死,1,0,80
sim_354,平成,運,男,81,2780000,0,100,33,50,14,14,6,6,58,病死,1,0,81
sim_355,昭和,コミュ,男,82,1810000,0,100,33,0,13,8,86,6,5,病死,1,0,82
sim_356,近未来,頭脳,女,34,500000,100,100,29,0,50,6,8,8,12,老衰,0,0,34
sim_357,令和,肉体,女,88,4250000,3,100,34,0,14,91,11,6,14,寿命,1,0,88
sim_358,近未来,肉体,女,90,8700000,0,100,34,0,13,78,8,15,5,病死,1,0,90
sim_359,平成,頭脳,男,84,3170000,0,100,33,0,88,8,14,7,13,病死,1,0,84
sim_360,令和,頭脳,女,83,3500000,0,100,33,0,88,12,5,7,6,病死,1,0,83
sim_361,近未来,肉体,女,90,8700000,0,100,34,0,15,90,13,9,6,病死,1,0,90
sim_362,昭和,頭脳,男,80,1650000,0,100,33,0,87,13,7,13,10,病死,1,0,80
sim_363,令和,センス,女,85,3800000,0,100,34,0,12,10,15,74,9,病死,1,0,85
sim_364,平成,頭脳,男,81,2780000,0,100,33,0,79,13,13,5,13,病死,1,0,81
sim_365,平成,センス,女,80,2650000,0,100,33,0,12,14,11,80,8,病死,1,0,80
sim_366,平成,頭脳,女,84,3170000,0,100,33,0,79,14,8,6,8,病死,1,0,84
sim_367,平成,肉体,女,85,3300000,17,100,34,0,14,91,5,15,10,寿命,1,0,85
sim_368,令和,コミュ,男,83,3500000,0,100,33,0,7,8,80,5,10,病死,1,0,83
sim_369,令和,コミュ,男,78,2750000,0,100,33,0,5,6,83,8,8,病死,0,0,78
sim_370,昭和,センス,男,78,1490000,12,100,33,0,13,5,14,81,14,寿命,0,0,78
sim_371,近未来,コミュ,女,80,6400000,0,100,33,0,15,5,91,10,13,病死,1,0,80
sim_372,平成,センス,男,81,2780000,0,100,33,0,13,9,5,90,10,病死,1,0,81
sim_373,近未来,肉体,男,90,8700000,0,100,34,0,9,88,15,15,10,病死,1,0,90
sim_374,近未来,コミュ,女,83,7090000,0,100,33,0,10,11,88,15,9,病死,1,0,83
sim_375,昭和,肉体,女,86,2130000,9,100,34,0,6,79,13,14,11,寿命,1,0,86
sim_376,平成,コミュ,男,78,2390000,0,100,33,0,15,6,84,5,8,病死,0,0,78
sim_377,昭和,コミュ,女,79,1570000,0,100,33,0,10,15,84,5,15,病死,0,0,79
sim_378,令和,肉体,男,81,3200000,33,100,33,0,6,75,15,6,7,寿命,1,0,81
sim_379,令和,頭脳,女,83,3500000,0,100,33,0,83,10,14,13,5,病死,1,0,83
sim_380,近未来,センス,女,80,6400000,0,100,33,0,10,7,7,86,10,病死,1,0,80
sim_381,昭和,頭脳,女,33,50000,100,100,29,0,51,8,11,14,13,老衰,0,0,33
sim_382,令和,運,男,81,3200000,0,100,33,50,5,9,7,13,64,病死,1,0,81
sim_383,近未来,運,男,83,7090000,0,100,33,50,7,13,10,5,47,病死,1,0,83
sim_384,令和,センス,男,81,3200000,0,100,33,0,13,14,14,79,8,病死,1,0,81
sim_385,令和,コミュ,女,82,3350000,0,100,33,0,8,13,86,14,8,病死,1,0,82
sim_386,平成,頭脳,男,83,3040000,0,100,33,0,86,12,15,11,15,病死,1,0,83
sim_387,平成,センス,男,80,2650000,14,100,33,0,9,14,14,83,13,寿命,1,0,80
sim_388,令和,頭脳,男,81,3200000,0,100,33,0,79,11,9,12,15,病死,1,0,81
sim_389,令和,コミュ,男,84,3650000,0,100,33,0,10,8,83,14,7,病死,1,0,84
sim_390,近未来,肉体,男,88,8240000,11,100,34,0,11,88,8,5,12,寿命,1,0,88
sim_391,令和,運,女,82,3350000,0,100,33,50,14,10,5,9,52,病死,1,0,82
sim_392,令和,運,女,81,3200000,0,100,33,50,13,11,14,13,54,病死,1,0,81
sim_393,昭和,センス,女,78,1490000,16,100,33,0,11,11,9,82,15,寿命,0,0,78
sim_394,近未来,センス,女,82,6860000,0,100,33,0,7,10,11,75,5,病死,1,0,82
sim_395,昭和,運,男,80,1650000,0,100,33,50,9,14,14,11,52,病死,1,0,80
sim_396,近未来,頭脳,男,80,6400000,7,100,33,0,88,5,9,9,7,寿命,1,0,80
sim_397,昭和,コミュ,女,81,1730000,9,100,33,0,9,13,79,12,8,寿命,1,0,81
sim_398,近未来,センス,女,80,6400000,0,100,33,0,15,15,9,90,10,病死,1,0,80
sim_399,令和,頭脳,女,82,3350000,0,100,33,0,78,13,7,10,11,病死,1,0,82
sim_400,昭和,運,男,71,930000,38,100,32,50,15,7,6,5,45,老衰,0,0,71
sim_401,昭和,肉体,女,82,1810000,25,100,33,0,15,89,9,7,12,寿命,1,0,82
sim_402,平成,頭脳,女,81,2780000,0,100,33,0,86,11,15,10,11,病死,1,0,81
sim_403,昭和,運,女,81,1730000,0,100,33,50,15,6,12,6,59,病死,1,0,81
sim_404,近未来,頭脳,女,82,6860000,0,100,33,0,85,15,11,15,7,病死,1,0,82
sim_405,昭和,コミュ,男,84,1970000,0,100,33,0,10,9,87,14,13,病死,1,0,84
sim_406,令和,肉体,男,84,3650000,15,100,33,0,7,85,14,10,9,寿命,1,0,84
sim_407,昭和,センス,女,76,1330000,0,100,33,0,14,6,7,93,13,病死,0,0,76
sim_408,平成,頭脳,男,82,2910000,0,100,33,0,83,8,8,7,6,病死,1,0,82
sim_409,平成,運,男,81,2780000,0,100,33,50,9,14,11,9,63,病死,1,0,81
sim_410,近未来,コミュ,男,83,7090000,0,100,33,0,13,5,90,14,6,病死,1,0,83
sim_411,近未来,肉体,男,90,8700000,0,100,34,0,11,90,8,10,14,病死,1,0,90
sim_412,平成,コミュ,男,81,2780000,0,100,33,0,14,6,84,8,10,病死,1,0,81
sim_413,昭和,コミュ,男,80,1650000,0,100,33,0,6,13,83,5,13,病死,1,0,80
sim_414,近未来,頭脳,女,84,7320000,0,100,33,0,81,8,13,9,8,病死,1,0,84
sim_415,平成,頭脳,男,84,3170000,0,100,33,0,89,10,5,7,7,病死,1,0,84
sim_416,昭和,頭脳,男,80,1650000,4,100,33,0,74,8,12,8,10,寿命,1,0,80
sim_417,令和,運,男,83,3500000,0,100,33,50,6,10,11,15,60,病死,1,0,83
sim_418,近未来,センス,男,82,6860000,0,100,33,0,11,8,8,83,9,病死,1,0,82
sim_419,昭和,運,男,80,1650000,0,100,33,50,11,9,5,7,50,病死,1,0,80
sim_420,令和,コミュ,男,81,3200000,0,100,33,0,12,10,85,13,11,病死,1,0,81
sim_421,近未来,運,男,63,2490000,63,100,32,50,14,12,8,10,56,老衰,0,0,63
sim_422,令和,コミュ,男,72,1850000,38,100,32,0,11,5,72,7,8,老衰,0,0,72
sim_423,近未来,センス,女,81,6630000,0,100,33,0,7,7,6,94,12,病死,1,0,81
sim_424,近未来,センス,男,81,6630000,0,100,33,0,14,13,8,82,13,病死,1,0,81
sim_425,令和,センス,女,83,3500000,0,100,33,0,14,7,13,81,9,病死,1,0,83
sim_426,近未来,頭脳,男,83,7090000,0,100,33,0,87,10,10,13,7,病死,1,0,83
sim_427,平成,頭脳,男,81,2780000,0,100,33,0,83,10,14,10,15,病死,1,0,81
sim_428,近未来,肉体,男,89,8470000,0,100,34,0,6,85,8,15,5,病死,1,0,89
sim_429,平成,運,女,82,2910000,0,100,33,50,15,13,9,5,54,病死,1,0,82
sim_430,令和,肉体,男,89,4400000,0,100,34,0,10,89,8,13,6,病死,1,0,89
sim_431,平成,コミュ,男,79,2520000,1,100,33,0,6,10,94,10,15,寿命,0,0,79
sim_432,近未来,センス,男,83,7090000,0,100,33,0,5,13,14,78,8,病死,1,0,83
sim_433,平成,運,男,83,3040000,0,100,33,50,13,9,7,10,52,病死,1,0,83
sim_434,令和,頭脳,男,85,3800000,0,100,34,0,80,8,12,11,15,病死,1,0,85
sim_435,昭和,肉体,女,84,1970000,11,100,33,0,12,85,5,5,14,寿命,1,0,84
sim_436,令和,運,女,83,3500000,0,100,33,50,14,8,5,13,51,病死,1,0,83
sim_437,令和,頭脳,女,84,3650000,0,100,33,0,82,10,15,12,11,病死,1,0,84
sim_438,昭和,頭脳,女,79,1570000,0,100,33,0,88,12,10,14,9,病死,0,0,79
sim_439,平成,肉体,女,87,3560000,0,100,34,0,7,88,13,13,5,病死,1,0,87
sim_440,昭和,運,男,85,2050000,0,100,34,50,10,14,13,13,56,病死,1,0,85
sim_441,近未来,運,女,85,7550000,0,100,34,50,11,14,9,13,55,病死,1,0,85
sim_442,昭和,コミュ,男,14,50000,100,100,28,0,9,14,28,12,14,老衰,0,0,14
sim_443,平成,コミュ,女,80,2650000,0,100,33,0,7,10,87,12,13,病死,1,0,80
sim_444,近未来,運,男,81,6630000,6,100,33,50,9,11,10,5,48,老衰,1,0,81
sim_445,令和,センス,女,81,3200000,0,100,33,0,5,14,7,84,7,病死,1,0,81
sim_446,近未来,運,女,82,6860000,0,100,33,50,12,5,15,14,54,病死,1,0,82
sim_447,平成,運,女,81,2780000,0,100,33,50,7,13,12,13,59,病死,1,0,81
sim_448,昭和,コミュ,女,78,1490000,0,100,33,0,13,9,97,7,11,病死,0,0,78
sim_449,令和,頭脳,女,82,3350000,0,100,33,0,86,12,12,6,8,病死,1,0,82
sim_450,昭和,運,男,80,1650000,0,100,33,50,5,5,6,10,59,病死,1,0,80
sim_451,平成,肉体,男,81,2780000,31,100,33,0,15,74,15,11,6,寿命,1,0,81
sim_452,近未来,肉体,女,90,8700000,0,100,34,0,8,84,10,10,14,病死,1,0,90
sim_453,昭和,センス,女,62,210000,71,100,32,0,7,14,8,68,7,老衰,0,0,62
sim_454,近未来,肉体,男,88,8240000,0,100,34,0,13,86,14,10,7,病死,1,0,88
sim_455,平成,肉体,男,85,3300000,7,100,34,0,8,90,13,9,12,寿命,1,0,85
sim_456,近未来,コミュ,女,80,6400000,0,100,33,0,6,15,87,13,10,病死,1,0,80
sim_457,平成,頭脳,男,85,3300000,0,100,34,0,81,6,10,14,11,病死,1,0,85
sim_458,近未来,コミュ,男,84,7320000,0,100,33,0,7,11,82,6,9,病死,1,0,84
sim_459,平成,肉体,男,84,3170000,19,100,33,0,11,90,6,7,7,寿命,1,0,84
sim_460,令和,肉体,男,87,4100000,7,100,34,0,15,89,14,9,9,寿命,1,0,87
sim_461,平成,頭脳,女,81,2780000,0,100,33,0,83,6,10,15,12,病死,1,0,81
sim_462,平成,頭脳,女,69,1220000,45,100,32,0,79,5,8,11,6,老衰,0,0,69
sim_463,近未来,運,女,81,6630000,0,100,33,50,10,15,14,12,64,病死,1,0,81
sim_464,昭和,肉体,男,88,2290000,3,100,34,0,8,83,11,9,5,寿命,1,0,88
sim_465,令和,運,男,84,3650000,0,100,33,50,8,10,15,13,59,病死,1,0,84
sim_466,令和,頭脳,女,83,3500000,0,100,33,0,86,5,6,5,15,病死,1,0,83
sim_467,近未来,運,男,80,6400000,0,100,33,50,13,13,6,6,55,病死,1,0,80
sim_468,令和,センス,女,84,3650000,0,100,33,0,9,15,11,78,6,病死,1,0,84
sim_469,平成,運,男,84,3170000,0,100,33,50,8,13,14,12,52,病死,1,0,84
sim_470,昭和,コミュ,男,72,1010000,33,100,32,0,10,10,82,7,9,寿命,0,0,72
sim_471,令和,肉体,男,16,50000,100,100,28,0,14,38,5,11,9,老衰,0,0,16
sim_472,平成,肉体,男,89,3820000,0,100,34,0,5,87,9,14,12,病死,1,0,89
sim_473,平成,コミュ,男,81,2780000,4,100,33,0,14,13,88,7,10,寿命,1,0,81
sim_474,令和,頭脳,男,81,3200000,0,100,33,0,82,13,6,15,14,病死,1,0,81
sim_475,昭和,センス,女,74,1170000,21,100,33,0,13,7,13,84,10,寿命,0,0,74
sim_476,平成,センス,男,81,2780000,0,100,33,0,10,5,11,84,9,病死,1,0,81
sim_477,令和,頭脳,女,79,2900000,0,100,33,0,83,15,12,7,14,病死,0,0,79
sim_478,令和,肉体,男,89,4400000,5,100,34,0,14,83,14,8,10,寿命,1,0,89
sim_479,平成,運,男,79,2520000,0,100,33,50,7,13,10,13,57,病死,0,0,79
sim_480,近未来,頭脳,男,82,6860000,0,100,33,0,90,13,14,7,12,病死,1,0,82
sim_481,平成,頭脳,女,88,3690000,0,100,34,0,74,9,6,7,10,病死,1,0,88
sim_482,令和,センス,女,85,3800000,0,100,34,0,12,7,8,84,7,病死,1,0,85
sim_483,平成,センス,女,80,2650000,0,100,33,0,14,7,11,90,6,病死,1,0,80
sim_484,昭和,コミュ,男,81,1730000,0,100,33,0,14,6,90,15,5,病死,1,0,81
sim_485,令和,センス,女,83,3500000,0,100,33,0,6,11,14,84,6,病死,1,0,83
sim_486,令和,センス,男,67,1100000,60,100,32,0,13,5,5,72,13,老衰,0,0,67
sim_487,近未来,センス,女,39,750000,97,100,30,0,13,6,6,51,7,老衰,0,0,39
sim_488,平成,頭脳,男,83,3040000,0,100,33,0,84,7,8,12,15,病死,1,0,83
sim_489,令和,センス,男,79,2900000,0,100,33,0,15,8,13,89,14,病死,0,0,79
sim_490,平成,肉体,女,90,3950000,0,100,34,0,7,95,14,13,8,病死,1,0,90
sim_491,近未来,センス,男,82,6860000,0,100,33,0,11,15,6,87,6,病死,1,0,82
sim_492,令和,コミュ,女,69,1400000,45,100,32,0,6,7,69,8,6,老衰,0,0,69
sim_493,昭和,頭脳,女,81,1730000,4,100,33,0,89,11,14,6,10,寿命,1,0,81
sim_494,昭和,肉体,男,72,1010000,59,100,32,0,5,71,7,12,6,老衰,0,0,72
sim_495,平成,運,男,82,2910000,0,100,33,50,8,15,5,7,56,病死,1,0,82
sim_496,平成,運,男,84,3170000,0,100,33,50,13,6,12,5,54,病死,1,0,84
sim_497,昭和,肉体,女,87,2210000,1,100,34,0,6,92,12,10,14,寿命,1,0,87
sim_498,近未来,頭脳,女,82,6860000,0,100,33,0,83,8,8,14,8,病死,1,0,82
sim_499,令和,運,男,82,3350000,0,100,33,50,5,7,6,7,56,病死,1,0,82
sim_500,昭和,肉体,男,81,1730000,35,100,33,0,7,79,11,8,10,寿命,1,0,81
sim_501,昭和,運,男,81,1730000,0,100,33,50,6,15,10,14,53,病死,1,0,81
sim_502,昭和,センス,男,75,1250000,23,100,33,0,10,11,14,77,6,寿命,0,0,75
sim_503,令和,コミュ,女,83,3500000,0,100,33,0,10,11,86,13,9,病死,1,0,83
sim_504,平成,肉体,女,87,3560000,5,100,34,0,10,82,6,14,5,寿命,1,0,87
sim_505,昭和,コミュ,男,79,1570000,18,100,33,0,9,14,78,12,12,寿命,0,0,79
sim_506,昭和,運,男,82,1810000,0,100,33,50,9,13,8,7,52,病死,1,0,82
sim_507,近未来,コミュ,女,80,6400000,0,100,33,0,9,8,84,6,8,病死,1,0,80
sim_508,令和,コミュ,女,34,50000,100,100,29,0,14,7,50,15,9,老衰,0,0,34
sim_509,令和,肉体,男,90,4550000,0,100,34,0,6,85,12,9,14,病死,1,0,90
sim_510,平成,頭脳,女,82,2910000,0,100,33,0,86,10,10,15,7,病死,1,0,82
sim_511,近未来,センス,女,83,7090000,0,100,33,0,14,10,9,78,7,病死,1,0,83
sim_512,平成,センス,女,82,2910000,0,100,33,0,15,6,7,74,14,病死,1,0,82
sim_513,近未来,頭脳,女,82,6860000,0,100,33,0,85,14,12,13,9,病死,1,0,82
sim_514,平成,コミュ,男,75,2000000,28,100,33,0,8,14,80,8,9,寿命,0,0,75
sim_515,近未来,肉体,女,88,8240000,0,100,34,0,13,94,10,5,11,病死,1,0,88
sim_516,昭和,コミュ,女,65,450000,48,100,32,0,13,11,69,13,7,老衰,0,0,65
sim_517,近未来,頭脳,男,79,6170000,0,100,33,0,89,14,11,9,11,病死,0,0,79
sim_518,平成,運,男,72,1610000,27,100,32,50,9,10,12,13,54,老衰,0,0,72
sim_519,平成,頭脳,男,70,1350000,46,100,32,0,70,13,14,15,11,老衰,0,0,70
sim_520,近未来,頭脳,男,83,7090000,0,100,33,0,83,5,12,14,11,病死,1,0,83
sim_521,昭和,コミュ,男,80,1650000,4,100,33,0,15,15,74,6,9,寿命,1,0,80
sim_522,平成,センス,男,73,1740000,25,100,33,0,8,11,15,84,6,寿命,0,0,73
sim_523,近未来,運,男,79,6170000,0,100,33,50,5,8,9,15,58,病死,0,0,79
sim_524,平成,肉体,女,85,3300000,13,100,34,0,7,86,6,14,6,寿命,1,0,85
sim_525,近未来,頭脳,男,84,7320000,0,100,33,0,87,11,11,14,6,病死,1,0,84
sim_526,近未来,センス,女,81,6630000,0,100,33,0,7,13,12,83,7,病死,1,0,81
sim_527,令和,センス,男,80,3050000,0,100,33,0,12,9,12,87,13,病死,1,0,80
sim_528,近未来,運,女,82,6860000,0,100,33,50,7,12,8,5,54,病死,1,0,82
sim_529,平成,コミュ,男,81,2780000,0,100,33,0,14,12,91,13,13,病死,1,0,81
sim_530,近未来,頭脳,男,81,6630000,0,100,33,0,77,15,10,13,13,病死,1,0,81
sim_531,平成,センス,男,83,3040000,0,100,33,0,9,15,8,84,9,病死,1,0,83
sim_532,近未来,運,女,80,6400000,0,100,33,50,9,6,9,10,61,病死,1,0,80
sim_533,近未来,肉体,男,88,8240000,0,100,34,0,15,92,14,13,5,病死,1,0,88
sim_534,昭和,センス,女,82,1810000,1,100,33,0,11,8,10,82,13,寿命,1,0,82
sim_535,令和,頭脳,女,84,3650000,0,100,33,0,88,11,10,11,10,病死,1,0,84
sim_536,令和,センス,男,78,2750000,0,100,33,0,13,7,9,89,6,病死,0,0,78
sim_537,平成,運,男,75,2000000,21,100,33,50,6,8,13,13,53,老衰,0,0,75
sim_538,近未来,コミュ,男,82,6860000,0,100,33,0,9,10,83,10,5,病死,1,0,82
sim_539,平成,運,女,4,50000,100,64,29,0,5,14,11,6,20,老衰,0,0,4
sim_540,昭和,センス,男,81,1730000,7,100,33,0,11,6,9,76,14,寿命,1,0,81
sim_541,近未来,運,女,80,6400000,0,100,33,50,5,8,15,8,51,病死,1,0,80
sim_542,平成,肉体,男,89,3820000,0,100,34,0,13,87,11,6,6,病死,1,0,89
sim_543,昭和,コミュ,男,80,1650000,0,100,33,0,5,11,84,12,5,病死,1,0,80
sim_544,昭和,肉体,男,83,1890000,15,100,33,0,14,86,13,5,11,寿命,1,0,83
sim_545,昭和,運,男,81,1730000,0,100,33,50,10,5,11,5,64,病死,1,0,81
sim_546,近未来,コミュ,女,81,6630000,0,100,33,0,13,6,86,10,9,病死,1,0,81
sim_547,平成,運,男,83,3040000,0,100,33,50,14,10,12,14,49,病死,1,0,83
sim_548,近未来,肉体,女,86,7780000,5,100,34,0,10,87,14,13,10,寿命,1,0,86
sim_549,平成,肉体,女,87,3560000,9,100,34,0,7,85,10,8,13,寿命,1,0,87
sim_550,平成,センス,男,75,2000000,23,100,33,0,5,5,15,76,11,寿命,0,0,75
sim_551,平成,肉体,男,81,2780000,31,100,33,0,10,81,10,12,14,寿命,1,0,81
sim_552,昭和,センス,男,85,2050000,0,100,34,0,13,14,13,89,6,病死,1,0,85
sim_553,近未来,センス,男,81,6630000,0,100,33,0,6,12,15,90,11,病死,1,0,81
sim_554,平成,肉体,女,90,3950000,0,100,34,0,15,78,14,15,12,病死,1,0,90
sim_555,平成,頭脳,女,81,2780000,2,100,33,0,80,8,11,5,6,寿命,1,0,81
sim_556,令和,コミュ,男,84,3650000,0,100,33,0,13,12,80,6,13,病死,1,0,84
sim_557,平成,コミュ,男,82,2910000,0,100,33,0,10,10,90,9,7,病死,1,0,82
sim_558,令和,頭脳,男,80,3050000,0,100,33,0,91,11,5,13,13,病死,1,0,80
sim_559,近未来,コミュ,男,81,6630000,0,100,33,0,5,9,90,6,15,病死,1,0,81
sim_560,令和,コミュ,女,80,3050000,0,100,33,0,12,10,84,14,7,病死,1,0,80
sim_561,近未来,肉体,男,90,8700000,0,100,34,0,13,85,11,7,7,病死,1,0,90
sim_562,平成,運,女,85,3300000,0,100,34,50,14,9,11,6,52,病死,1,0,85
sim_563,平成,頭脳,男,79,2520000,0,100,33,0,86,6,14,5,13,病死,0,0,79
sim_564,令和,肉体,男,89,4400000,3,100,34,0,6,87,6,7,7,寿命,1,0,89
sim_565,近未来,頭脳,女,81,6630000,0,100,33,0,88,8,6,14,8,病死,1,0,81
sim_566,近未来,頭脳,女,82,6860000,0,100,33,0,84,12,14,6,15,病死,1,0,82
sim_567,令和,運,男,86,3950000,0,100,34,50,5,5,6,11,48,病死,1,0,86
sim_568,令和,コミュ,女,81,3200000,0,100,33,0,8,10,89,8,10,病死,1,0,81
sim_569,近未来,頭脳,男,81,6630000,0,100,33,0,82,11,13,8,15,病死,1,0,81
sim_570,令和,頭脳,女,81,3200000,0,100,33,0,80,11,9,6,15,病死,1,0,81
sim_571,昭和,センス,男,80,1650000,0,100,33,0,5,7,12,85,7,病死,1,0,80
sim_572,昭和,肉体,男,63,290000,78,100,32,0,5,70,7,11,9,老衰,0,0,63
sim_573,平成,コミュ,男,81,2780000,0,100,33,0,6,11,88,5,10,病死,1,0,81
sim_574,近未来,センス,女,81,6630000,0,100,33,0,15,10,13,92,6,病死,1,0,81
sim_575,昭和,肉体,男,77,1410000,40,100,33,0,11,74,6,5,6,寿命,0,0,77
sim_576,近未来,肉体,女,90,8700000,0,100,34,0,14,80,7,5,11,病死,1,0,90
sim_577,昭和,コミュ,女,73,1090000,38,100,33,0,10,8,72,10,8,寿命,0,0,73
sim_578,令和,センス,男,83,3500000,0,100,33,0,10,15,15,83,13,病死,1,0,83
sim_579,近未来,肉体,女,88,8240000,0,100,34,0,6,83,15,12,6,病死,1,0,88
sim_580,近未来,頭脳,女,81,6630000,0,100,33,0,84,12,12,10,11,病死,1,0,81
sim_581,令和,コミュ,女,61,200000,71,100,32,0,9,7,74,5,13,老衰,0,0,61
