char_id,era,strength,gender,final_age,final_asset,final_health,final_happiness,final_status,final_humanity,peak_brain,peak_body,peak_social,peak_sense,peak_luck,death_cause,reached_age_80,bankrupt,events_fired
sim_886,平成,コミュ,女,90,3950000,14,100,34,0,12,13,84,9,12,寿命,1,0,90
sim_887,近未来,コミュ,女,92,9160000,0,100,34,0,10,8,95,9,8,病死,1,0,92
sim_888,令和,肉体,男,89,4400000,40,100,34,0,11,83,7,8,6,寿命,1,0,89
sim_889,令和,運,女,91,4700000,4,100,34,50,12,12,14,8,56,寿命,1,0,91
sim_890,平成,頭脳,男,89,3820000,27,100,34,0,87,7,10,6,13,寿命,1,0,89
sim_891,平成,コミュ,女,88,3690000,16,100,34,0,10,13,88,13,6,寿命,1,0,88
sim_892,近未来,コミュ,男,89,8470000,0,100,34,0,14,13,92,10,6,病死,1,0,89
sim_893,平成,運,女,88,3690000,0,100,34,50,11,14,13,9,62,病死,1,0,88
sim_894,平成,肉体,男,92,4210000,25,100,34,0,10,91,11,9,13,寿命,1,0,92
sim_895,令和,コミュ,女,91,4700000,10,100,34,0,12,14,96,5,5,寿命,1,0,91
sim_896,近未来,頭脳,女,93,9390000,0,100,34,0,94,7,5,13,12,病死,1,0,93
sim_897,近未来,肉体,女,103,11690000,8,100,35,0,5,91,12,7,15,寿命,1,0,103
sim_898,令和,センス,男,91,4700000,0,100,34,0,5,9,11,99,7,病死,1,0,91
sim_899,近未来,センス,男,90,8700000,0,100,34,0,7,12,15,94,8,病死,1,0,90
sim_900,令和,頭脳,女,86,3950000,15,100,34,0,91,7,8,11,13,寿命,1,0,86
sim_901,昭和,肉体,男,84,1970000,47,100,33,0,13,82,7,14,9,寿命,1,0,84
sim_902,平成,肉体,女,90,3950000,37,100,34,0,15,83,9,13,12,寿命,1,0,90
sim_903,平成,頭脳,男,94,4470000,0,100,34,0,95,13,8,7,7,病死,1,0,94
sim_904,令和,センス,男,82,3350000,17,100,33,0,5,13,13,87,6,寿命,1,0,82
sim_905,平成,肉体,女,96,4730000,31,100,34,0,9,92,8,11,5,寿命,1,0,96
sim_906,昭和,運,女,86,2130000,12,100,34,50,9,14,14,13,57,寿命,1,0,86
sim_907,平成,センス,女,86,3430000,21,100,34,0,11,13,5,80,10,寿命,1,0,86
sim_908,令和,肉体,女,100,6050000,15,100,35,0,9,87,11,10,15,寿命,1,0,100
sim_909,令和,肉体,男,87,4100000,40,100,34,0,5,84,5,12,10,寿命,1,0,87
sim_910,近未来,運,男,94,9620000,0,100,34,50,13,7,10,9,64,病死,1,0,94
sim_911,近未来,コミュ,女,89,8470000,0,100,34,0,7,12,100,15,14,病死,1,0,89
sim_912,平成,センス,女,90,3950000,0,100,34,0,11,12,10,98,9,病死,1,0,90
sim_913,令和,頭脳,女,92,4850000,5,100,34,0,87,15,5,7,13,寿命,1,0,92
sim_914,近未来,センス,女,92,9160000,0,100,34,0,9,10,14,90,14,病死,1,0,92
sim_915,令和,運,男,77,2600000,51,100,33,50,11,13,5,15,54,老衰,0,0,77
sim_916,昭和,コミュ,男,92,2610000,0,100,34,0,9,10,93,9,14,病死,1,0,92
sim_917,平成,運,男,87,3560000,12,100,34,50,7,10,6,13,59,寿命,1,0,87
sim_918,平成,運,女,94,4470000,4,100,34,50,7,14,13,14,55,寿命,1,0,94
sim_919,令和,肉体,女,97,5600000,26,100,35,0,6,93,10,11,14,寿命,1,0,97
sim_920,近未来,センス,男,84,7320000,19,100,33,0,15,15,11,87,12,寿命,1,0,84
sim_921,平成,頭脳,女,87,3560000,17,100,34,0,86,15,10,15,12,寿命,1,0,87
sim_922,令和,肉体,男,95,5300000,26,100,34,0,5,92,5,7,9,寿命,1,0,95
sim_923,近未来,運,男,94,9620000,0,100,34,50,13,12,9,10,67,病死,1,0,94
sim_924,近未来,頭脳,女,92,9160000,8,100,34,0,88,9,8,6,13,寿命,1,0,92
sim_925,近未来,頭脳,女,90,8700000,0,100,34,0,91,7,10,7,6,病死,1,0,90
sim_926,平成,運,女,91,4080000,1,100,34,50,14,9,11,7,56,寿命,1,0,91
sim_927,近未来,コミュ,女,91,8930000,0,100,34,0,13,8,97,8,10,病死,1,0,91
sim_928,令和,肉体,女,99,5900000,20,100,35,0,11,88,10,15,5,寿命,1,0,99
sim_929,近未来,運,男,91,8930000,0,100,34,50,6,8,8,15,65,病死,1,0,91
sim_930,令和,コミュ,女,91,4700000,3,100,34,0,11,13,91,14,13,寿命,1,0,91
sim_931,令和,頭脳,女,94,5150000,0,100,34,0,88,9,10,12,15,病死,1,0,94
sim_932,昭和,運,男,93,2690000,2,100,34,50,14,8,5,13,52,寿命,1,0,93
sim_933,近未来,頭脳,女,89,8470000,0,100,34,0,91,9,6,14,11,病死,1,0,89
sim_934,近未来,運,男,91,8930000,0,100,34,50,15,8,10,11,62,病死,1,0,91
sim_935,昭和,コミュ,女,31,50000,100,100,29,0,14,13,49,5,13,老衰,0,0,31
sim_936,昭和,頭脳,女,91,2530000,0,100,34,0,89,14,9,11,13,病死,1,0,91
sim_937,近未来,コミュ,女,90,8700000,0,100,34,0,9,15,97,13,9,病死,1,0,90
sim_938,昭和,肉体,男,92,2610000,33,100,34,0,12,81,6,8,12,寿命,1,0,92
sim_939,近未来,運,女,93,9390000,0,100,34,50,7,8,14,5,51,病死,1,0,93
sim_940,平成,頭脳,男,92,4210000,0,100,34,0,90,7,11,10,14,病死,1,0,92
sim_941,令和,肉体,女,97,5600000,16,100,35,0,5,95,15,14,11,寿命,1,0,97
sim_942,近未来,センス,女,88,8240000,0,100,34,0,11,10,9,95,11,病死,1,0,88
sim_943,近未来,センス,女,99,10770000,0,100,35,0,5,7,12,82,15,病死,1,0,99
sim_944,近未来,頭脳,女,89,8470000,0,100,34,0,100,14,8,12,15,病死,1,0,89
sim_945,令和,運,男,94,5150000,0,100,34,50,8,6,13,11,59,病死,1,0,94
sim_946,平成,センス,男,87,3560000,0,100,34,0,7,5,8,89,12,病死,1,0,87
sim_947,近未来,肉体,女,102,11460000,3,100,35,0,6,100,13,5,14,寿命,1,0,102
sim_948,令和,センス,女,80,3050000,26,100,33,0,5,7,10,93,10,寿命,1,0,80
sim_949,平成,頭脳,男,92,4210000,0,100,34,0,97,8,10,13,10,病死,1,0,92
sim_950,近未来,肉体,女,105,12150000,6,100,35,0,15,90,13,9,14,寿命,1,0,105
sim_951,近未来,コミュ,女,95,9850000,0,100,34,0,10,8,100,9,10,病死,1,0,95
sim_952,令和,センス,男,91,4700000,0,100,34,0,9,13,15,91,5,病死,1,0,91
sim_953,昭和,頭脳,男,86,2130000,20,100,34,0,92,8,7,12,5,寿命,1,0,86
sim_954,近未来,頭脳,女,91,8930000,0,100,34,0,96,12,8,14,11,病死,1,0,91
sim_955,平成,センス,男,85,3300000,26,100,34,0,10,12,15,88,7,寿命,1,0,85
sim_956,昭和,コミュ,男,88,2290000,13,100,34,0,6,5,80,9,5,寿命,1,0,88
sim_957,近未来,運,男,91,8930000,0,100,34,50,11,8,5,13,63,病死,1,0,91
sim_958,平成,頭脳,男,88,3690000,17,100,34,0,85,7,12,9,8,寿命,1,0,88
sim_959,昭和,コミュ,女,91,2530000,6,100,34,0,5,7,87,11,14,寿命,1,0,91
sim_960,昭和,頭脳,女,89,2370000,0,100,34,0,100,5,7,9,10,病死,1,0,89
sim_961,近未来,センス,男,54,1500000,96,100,31,0,10,6,9,64,13,老衰,0,0,54
sim_962,昭和,コミュ,男,25,50000,100,100,29,0,5,10,40,14,11,老衰,0,0,25
sim_963,近未来,センス,女,88,8240000,7,100,34,0,6,10,5,93,8,寿命,1,0,88
sim_964,令和,コミュ,男,83,3500000,35,100,33,0,5,12,88,8,14,寿命,1,0,83
sim_965,昭和,肉体,女,89,2370000,46,100,34,0,15,90,10,6,13,寿命,1,0,89
sim_966,平成,運,男,94,4470000,0,100,34,50,10,8,12,11,60,病死,1,0,94
sim_967,近未来,肉体,女,96,10080000,21,100,34,0,15,92,11,9,6,寿命,1,0,96
sim_968,昭和,運,女,91,2530000,4,100,34,50,10,6,6,14,62,寿命,1,0,91
sim_969,近未来,センス,男,64,2720000,68,100,32,0,13,15,8,65,14,老衰,0,0,64
sim_970,令和,頭脳,男,71,1700000,58,100,32,0,70,10,7,13,10,老衰,0,0,71
sim_971,平成,肉体,女,97,4860000,26,100,35,0,15,82,8,15,6,寿命,1,0,97
sim_972,平成,肉体,女,85,3300000,48,100,34,0,9,86,8,11,14,寿命,1,0,85
sim_973,平成,肉体,男,87,3560000,52,100,34,0,12,82,14,9,9,寿命,1,0,87
sim_974,近未来,センス,女,91,8930000,0,100,34,0,13,11,15,91,7,病死,1,0,91
sim_975,近未来,頭脳,男,90,8700000,0,100,34,0,89,5,7,8,15,病死,1,0,90
sim_976,昭和,コミュ,女,83,1890000,27,100,33,0,11,13,91,9,6,寿命,1,0,83
sim_977,昭和,肉体,女,80,1650000,65,100,33,0,7,80,13,12,9,寿命,1,0,80
sim_978,近未来,コミュ,女,92,9160000,0,100,34,0,12,8,96,7,14,病死,1,0,92
sim_979,令和,運,男,93,5000000,0,100,34,50,7,8,5,12,58,病死,1,0,93
sim_980,昭和,運,女,88,2290000,20,100,34,50,9,14,7,13,56,寿命,1,0,88
sim_981,平成,運,男,94,4470000,0,100,34,50,10,6,11,9,50,病死,1,0,94
sim_982,昭和,頭脳,男,88,2290000,16,100,34,0,81,9,6,14,14,寿命,1,0,88
sim_983,平成,コミュ,男,86,3430000,15,100,34,0,9,14,95,5,14,寿命,1,0,86
sim_984,近未来,運,女,92,9160000,0,100,34,50,9,8,13,8,56,病死,1,0,92
sim_985,昭和,センス,男,79,1570000,32,100,33,0,12,15,5,84,14,寿命,0,0,79
sim_986,近未来,頭脳,女,93,9390000,0,100,34,0,88,10,14,5,5,病死,1,0,93
sim_987,近未来,コミュ,男,92,9160000,0,100,34,0,7,13,88,13,12,病死,1,0,92
sim_988,令和,運,男,89,4400000,5,100,34,50,9,6,12,9,61,寿命,1,0,89
sim_989,近未来,センス,女,77,5710000,32,100,33,0,15,14,11,75,7,老衰,0,0,77
sim_990,昭和,センス,女,81,1730000,41,100,33,0,9,12,14,87,13,寿命,1,0,81
sim_991,令和,頭脳,女,91,4700000,0,100,34,0,91,8,7,11,12,病死,1,0,91
sim_992,平成,頭脳,男,84,3170000,20,100,33,0,92,5,7,15,14,寿命,1,0,84
sim_993,令和,運,女,92,4850000,0,100,34,50,12,11,6,8,62,病死,1,0,92
sim_994,平成,センス,男,78,2390000,41,100,33,0,9,5,15,76,9,寿命,0,0,78
sim_995,平成,頭脳,男,89,3820000,0,100,34,0,98,6,12,12,12,病死,1,0,89
sim_996,昭和,運,女,95,2850000,0,100,34,50,5,6,7,10,65,病死,1,0,95
sim_997,平成,肉体,女,90,3950000,33,100,34,0,15,86,11,6,6,寿命,1,0,90
sim_998,平成,コミュ,男,92,4210000,0,100,34,0,9,5,88,12,13,病死,1,0,92
sim_999,昭和,肉体,男,89,2370000,38,100,34,0,6,87,11,15,6,寿命,1,0,89
