char_id,era,strength,gender,final_age,final_asset,final_health,final_happiness,final_status,final_humanity,peak_brain,peak_body,peak_social,peak_sense,peak_luck,death_cause,reached_age_80,bankrupt,events_fired
sim_287,平成,コミュ,男,89,3820000,18,100,34,0,15,5,90,12,12,寿命,1,0,89
sim_288,昭和,センス,女,81,1730000,26,100,33,0,11,10,15,94,14,寿命,1,0,81
sim_289,近未来,コミュ,男,93,9390000,0,100,34,0,15,7,90,13,9,病死,1,0,93
sim_290,近未来,運,男,67,3410000,68,100,32,50,14,9,8,11,46,老衰,0,0,67
sim_291,近未来,運,男,95,9850000,0,100,34,50,10,7,5,10,56,病死,1,0,95
sim_292,令和,運,男,94,5150000,0,100,34,50,13,15,6,13,56,病死,1,0,94
sim_293,近未来,センス,男,37,650000,100,100,30,0,14,14,15,44,7,老衰,0,0,37
sim_294,令和,コミュ,女,95,5300000,6,100,34,0,5,6,91,13,5,寿命,1,0,95
sim_295,令和,コミュ,男,93,5000000,0,100,34,0,14,7,100,10,7,病死,1,0,93
sim_296,近未来,コミュ,女,91,8930000,0,100,34,0,5,5,96,11,15,病死,1,0,91
sim_297,平成,肉体,女,97,4860000,12,100,35,0,11,91,15,11,7,寿命,1,0,97
sim_298,平成,センス,女,87,3560000,14,100,34,0,10,12,15,87,12,寿命,1,0,87
sim_299,令和,肉体,女,94,5150000,23,100,34,0,6,99,5,12,11,寿命,1,0,94
sim_300,昭和,運,男,90,2450000,0,100,34,50,7,6,5,8,65,病死,1,0,90
sim_301,近未来,コミュ,女,71,4330000,56,100,32,0,11,15,82,11,9,老衰,0,0,71
sim_302,昭和,コミュ,女,94,2770000,0,100,34,0,7,14,97,6,6,病死,1,0,94
sim_303,平成,肉体,男,89,3820000,40,100,34,0,13,85,14,11,6,寿命,1,0,89
sim_304,昭和,肉体,女,93,2690000,30,100,34,0,10,91,7,12,5,寿命,1,0,93
sim_305,昭和,センス,女,85,2050000,10,100,34,0,12,10,8,100,6,寿命,1,0,85
sim_306,平成,コミュ,女,87,3560000,11,100,34,0,5,12,90,9,9,寿命,1,0,87
sim_307,平成,コミュ,男,85,3300000,23,100,34,0,15,12,93,5,10,寿命,1,0,85
sim_308,令和,コミュ,女,90,4550000,0,100,34,0,7,10,91,8,7,病死,1,0,90
sim_309,令和,センス,女,92,4850000,0,100,34,0,9,12,11,93,5,病死,1,0,92
sim_310,令和,頭脳,男,89,4400000,0,100,34,0,94,15,10,8,11,病死,1,0,89
sim_311,令和,肉体,女,96,5450000,21,100,34,0,11,85,11,13,14,寿命,1,0,96
sim_312,平成,運,男,92,4210000,6,100,34,50,6,5,14,12,53,寿命,1,0,92
sim_313,近未来,コミュ,男,94,9620000,15,100,34,0,10,11,84,5,14,寿命,1,0,94
sim_314,近未来,頭脳,男,47,1150000,100,100,30,0,60,7,5,7,15,老衰,0,0,47
sim_315,平成,コミュ,男,87,3560000,20,100,34,0,7,5,79,15,7,寿命,1,0,87
sim_316,平成,頭脳,男,79,2520000,38,100,33,0,80,12,14,12,11,寿命,0,0,79
sim_317,平成,肉体,女,82,2910000,51,100,33,0,11,85,6,7,15,寿命,1,0,82
sim_318,令和,コミュ,女,93,5000000,0,100,34,0,10,15,91,5,12,病死,1,0,93
sim_319,近未来,頭脳,男,75,5250000,47,100,33,0,77,15,14,8,7,老衰,0,0,75
sim_320,平成,肉体,男,103,5640000,0,100,35,0,15,96,10,11,15,病死,1,0,103
sim_321,昭和,センス,男,90,2450000,12,100,34,0,12,8,7,94,14,寿命,1,0,90
sim_322,令和,コミュ,男,88,4250000,16,100,34,0,6,8,88,9,7,寿命,1,0,88
sim_323,令和,センス,男,5,50000,100,67,29,0,13,11,6,27,10,老衰,0,0,5
sim_324,昭和,運,女,92,2610000,7,100,34,50,10,5,13,7,66,寿命,1,0,92
sim_325,令和,センス,女,88,4250000,10,100,34,0,7,9,13,79,14,寿命,1,0,88
sim_326,平成,コミュ,女,90,3950000,8,100,34,0,7,12,92,11,10,寿命,1,0,90
sim_327,平成,頭脳,男,90,3950000,8,100,34,0,88,12,5,13,10,寿命,1,0,90
sim_328,近未来,頭脳,女,92,9160000,0,100,34,0,90,10,12,11,13,病死,1,0,92
sim_329,平成,コミュ,男,91,4080000,16,100,34,0,15,10,82,8,9,寿命,1,0,91
sim_330,昭和,コミュ,男,90,2450000,0,100,34,0,9,14,92,11,8,病死,1,0,90
sim_331,近未来,センス,男,91,8930000,0,100,34,0,7,15,5,86,6,病死,1,0,91
sim_332,平成,コミュ,男,95,4600000,0,100,34,0,11,12,91,12,5,病死,1,0,95
sim_333,昭和,センス,男,72,1010000,59,100,32,0,6,9,14,72,8,老衰,0,0,72
sim_334,近未来,頭脳,女,91,8930000,0,100,34,0,85,12,15,6,7,病死,1,0,91
sim_335,昭和,肉体,女,89,2370000,34,100,34,0,11,97,8,14,13,寿命,1,0,89
sim_336,昭和,コミュ,女,69,770000,72,100,32,0,9,5,75,7,6,老衰,0,0,69
sim_337,平成,肉体,男,95,4600000,26,100,34,0,7,87,8,8,14,寿命,1,0,95
sim_338,令和,運,女,76,2450000,46,100,33,50,15,6,14,5,53,老衰,0,0,76
sim_339,昭和,肉体,男,86,2130000,47,100,34,0,8,86,7,13,5,寿命,1,0,86
sim_340,近未来,肉体,男,105,12150000,0,100,35,0,6,98,15,14,10,病死,1,0,105
sim_341,近未来,頭脳,男,93,9390000,0,100,34,0,90,7,10,5,13,病死,1,0,93
sim_342,令和,コミュ,男,91,4700000,0,100,34,0,5,13,93,10,6,病死,1,0,91
sim_343,令和,センス,男,88,4250000,5,100,34,0,8,5,6,85,15,寿命,1,0,88
sim_344,近未来,コミュ,男,95,9850000,0,100,34,0,14,10,92,9,6,病死,1,0,95
sim_345,令和,肉体,女,99,5900000,8,100,35,0,7,88,6,8,10,寿命,1,0,99
sim_346,昭和,センス,女,86,2130000,15,100,34,0,5,12,9,96,7,寿命,1,0,86
sim_347,平成,肉体,女,100,5250000,9,100,35,0,15,97,7,11,8,寿命,1,0,100
sim_348,令和,肉体,女,103,6500000,6,100,35,0,9,99,14,12,6,寿命,1,0,103
sim_349,平成,頭脳,男,92,4210000,13,100,34,0,89,14,5,7,9,寿命,1,0,92
sim_350,令和,コミュ,男,96,5450000,0,100,34,0,12,15,89,13,9,病死,1,0,96
sim_351,昭和,肉体,男,93,2690000,26,100,34,0,10,89,8,15,13,寿命,1,0,93
sim_352,昭和,運,男,92,2610000,0,100,34,50,13,14,13,15,63,病死,1,0,92
sim_353,令和,センス,男,88,4250000,13,100,34,0,15,12,10,85,13,寿命,1,0,88
sim_354,近未来,センス,女,91,8930000,0,100,34,0,12,8,12,93,12,病死,1,0,91
sim_355,平成,頭脳,男,89,3820000,12,100,34,0,88,8,11,9,5,寿命,1,0,89
sim_356,令和,頭脳,女,88,4250000,25,100,34,0,87,5,9,5,6,寿命,1,0,88
sim_357,平成,肉体,男,69,1220000,77,100,32,0,9,65,15,9,11,老衰,0,0,69
sim_358,令和,センス,女,90,4550000,0,100,34,0,10,8,10,93,9,病死,1,0,90
sim_359,平成,コミュ,男,94,4470000,0,100,34,0,11,6,94,7,9,病死,1,0,94
sim_360,近未来,肉体,女,97,10310000,14,100,35,0,15,94,6,12,6,寿命,1,0,97
sim_361,平成,センス,男,92,4210000,0,100,34,0,13,5,12,86,13,病死,1,0,92
sim_362,令和,コミュ,男,91,4700000,0,100,34,0,13,8,92,9,14,病死,1,0,91
sim_363,近未来,コミュ,男,88,8240000,0,100,34,0,6,11,98,11,6,病死,1,0,88
sim_364,平成,コミュ,男,93,4340000,11,100,34,0,13,9,90,9,6,寿命,1,0,93
sim_365,令和,肉体,男,87,4100000,42,100,34,0,11,80,8,9,13,寿命,1,0,87
sim_366,昭和,センス,女,86,2130000,22,100,34,0,13,7,10,87,15,寿命,1,0,86
sim_367,近未来,運,男,89,8470000,0,100,34,50,5,15,8,8,58,病死,1,0,89
sim_368,近未来,運,女,91,8930000,0,100,34,50,12,10,14,10,57,病死,1,0,91
sim_369,近未来,肉体,女,101,11230000,0,100,35,0,9,99,12,14,12,病死,1,0,101
sim_370,近未来,肉体,男,91,8930000,32,100,34,0,9,80,15,14,6,寿命,1,0,91
sim_371,令和,コミュ,女,89,4400000,3,100,34,0,5,10,91,6,11,寿命,1,0,89
sim_372,昭和,肉体,男,95,2850000,22,100,34,0,15,96,6,15,14,寿命,1,0,95
sim_373,平成,センス,男,89,3820000,8,100,34,0,10,7,11,86,7,寿命,1,0,89
sim_374,近未来,肉体,女,102,11460000,1,100,35,0,12,100,8,6,5,寿命,1,0,102
sim_375,平成,コミュ,女,96,4730000,0,100,34,0,10,8,91,9,11,病死,1,0,96
sim_376,近未来,センス,男,89,8470000,6,100,34,0,9,15,13,90,9,寿命,1,0,89
sim_377,昭和,頭脳,男,83,1890000,35,100,33,0,84,15,7,8,12,寿命,1,0,83
sim_378,近未来,頭脳,女,94,9620000,0,100,34,0,91,12,14,13,6,病死,1,0,94
sim_379,近未来,肉体,女,103,11690000,0,100,35,0,15,100,10,13,11,病死,1,0,103
sim_380,令和,コミュ,男,89,4400000,18,100,34,0,10,13,94,5,14,寿命,1,0,89
sim_381,平成,センス,女,90,3950000,0,100,34,0,14,12,13,96,11,病死,1,0,90
sim_382,近未来,センス,男,99,10770000,0,100,35,0,5,6,12,90,6,病死,1,0,99
sim_383,平成,コミュ,男,86,3430000,40,100,34,0,5,10,80,11,10,寿命,1,0,86
sim_384,令和,コミュ,女,92,4850000,0,100,34,0,14,14,86,9,13,病死,1,0,92
sim_385,近未来,コミュ,男,95,9850000,0,100,34,0,15,14,99,14,9,病死,1,0,95
sim_386,昭和,運,男,89,2370000,8,100,34,50,13,14,11,5,57,寿命,1,0,89
sim_387,昭和,頭脳,男,87,2210000,23,100,34,0,78,13,10,10,13,寿命,1,0,87
sim_388,昭和,コミュ,男,84,1970000,26,100,33,0,10,5,89,12,14,寿命,1,0,84
sim_389,昭和,センス,男,78,1490000,29,100,33,0,14,15,10,88,9,寿命,0,0,78
sim_390,近未来,肉体,男,100,11000000,15,100,35,0,12,94,9,9,9,寿命,1,0,100
sim_391,平成,肉体,男,90,3950000,41,100,34,0,12,78,14,14,15,寿命,1,0,90
sim_392,平成,頭脳,男,98,4990000,0,100,35,0,94,8,15,8,6,病死,1,0,98
sim_393,昭和,頭脳,女,87,2210000,11,100,34,0,92,9,7,15,11,寿命,1,0,87
sim_394,近未来,コミュ,男,88,8240000,19,100,34,0,6,7,89,13,13,寿命,1,0,88
sim_395,近未来,センス,男,86,7780000,36,100,34,0,7,12,10,83,6,老衰,1,0,86
sim_396,昭和,肉体,男,92,2610000,27,100,34,0,9,94,11,9,7,寿命,1,0,92
sim_397,平成,センス,女,86,3430000,21,100,34,0,15,6,7,88,15,寿命,1,0,86
sim_398,令和,コミュ,男,89,4400000,0,100,34,0,8,10,88,6,14,病死,1,0,89
sim_399,平成,コミュ,男,92,4210000,4,100,34,0,14,11,86,6,15,寿命,1,0,92
sim_400,昭和,肉体,女,93,2690000,28,100,34,0,7,88,5,11,6,寿命,1,0,93
sim_401,近未来,頭脳,女,91,8930000,0,100,34,0,87,10,6,8,6,病死,1,0,91
sim_402,近未来,肉体,男,93,9390000,32,100,34,0,7,96,13,14,8,寿命,1,0,93
sim_403,平成,運,女,24,50000,100,100,28,14,5,13,5,5,32,老衰,0,0,24
sim_404,平成,センス,男,93,4340000,2,100,34,0,13,12,8,92,12,寿命,1,0,93
sim_405,昭和,肉体,女,90,2450000,33,100,34,0,12,94,15,5,5,寿命,1,0,90
sim_406,昭和,コミュ,男,80,1650000,33,100,33,0,7,9,86,14,11,寿命,1,0,80
sim_407,平成,運,女,95,4600000,0,100,34,50,15,10,5,12,56,病死,1,0,95
sim_408,近未来,コミュ,女,94,9620000,0,100,34,0,11,12,92,15,15,病死,1,0,94
sim_409,令和,頭脳,男,89,4400000,9,100,34,0,87,15,10,12,7,寿命,1,0,89
sim_410,昭和,運,男,90,2450000,2,100,34,50,7,9,15,14,55,寿命,1,0,90
sim_411,令和,コミュ,男,89,4400000,0,100,34,0,6,12,97,10,14,病死,1,0,89
sim_412,近未来,センス,女,93,9390000,0,100,34,0,11,6,8,96,10,病死,1,0,93
sim_413,昭和,頭脳,男,87,2210000,17,100,34,0,83,14,11,6,6,寿命,1,0,87
sim_414,近未来,コミュ,男,90,8700000,0,100,34,0,6,11,93,15,8,病死,1,0,90
sim_415,近未来,肉体,男,78,5940000,59,100,33,0,11,88,6,15,11,老衰,0,0,78
sim_416,近未来,コミュ,女,89,8470000,0,100,34,0,7,12,89,11,6,病死,1,0,89
sim_417,近未来,運,女,91,8930000,0,100,34,50,12,12,11,12,58,病死,1,0,91
sim_418,平成,肉体,女,87,3560000,42,100,34,0,11,83,6,11,15,寿命,1,0,87
sim_419,平成,運,女,92,4210000,0,100,34,50,8,11,7,14,62,病死,1,0,92
sim_420,近未来,センス,男,94,9620000,0,100,34,0,15,7,7,95,6,病死,1,0,94
sim_421,近未来,コミュ,女,92,9160000,0,100,34,0,15,8,100,15,5,病死,1,0,92
sim_422,令和,頭脳,男,91,4700000,0,100,34,0,91,11,15,13,6,病死,1,0,91
sim_423,近未来,頭脳,男,91,8930000,0,100,34,0,96,11,12,8,14,病死,1,0,91
sim_424,平成,運,女,74,1870000,45,100,33,50,15,12,15,15,57,老衰,0,0,74
sim_425,昭和,頭脳,女,80,1650000,37,100,33,0,83,10,11,11,9,寿命,1,0,80
sim_426,近未来,頭脳,女,91,8930000,0,100,34,0,97,14,10,13,5,病死,1,0,91
sim_427,平成,コミュ,男,90,3950000,8,100,34,0,14,14,98,7,12,寿命,1,0,90
sim_428,近未来,センス,女,91,8930000,0,100,34,0,12,7,10,96,12,病死,1,0,91
sim_429,平成,コミュ,男,76,2130000,41,100,33,0,9,11,89,13,8,老衰,0,0,76
sim_430,令和,頭脳,男,81,3200000,37,100,33,0,79,7,6,10,10,老衰,1,0,81
sim_431,平成,センス,女,91,4080000,1,100,34,0,14,9,6,100,10,寿命,1,0,91
sim_432,令和,肉体,女,95,5300000,18,100,34,0,8,93,15,12,7,寿命,1,0,95
sim_433,近未来,運,男,89,8470000,13,100,34,50,5,11,7,11,59,寿命,1,0,89
sim_434,近未来,センス,男,98,10540000,0,100,35,0,8,10,14,89,5,病死,1,0,98
sim_435,令和,肉体,男,81,3200000,53,100,33,0,6,81,15,5,9,老衰,1,0,81
sim_436,近未来,頭脳,女,49,1250000,100,100,31,0,50,5,11,15,12,老衰,0,0,49
sim_437,令和,肉体,男,90,4550000,33,100,34,0,14,89,5,8,6,寿命,1,0,90
sim_438,令和,肉体,男,94,5150000,23,100,34,0,14,90,12,6,14,寿命,1,0,94
sim_439,令和,センス,男,90,4550000,14,100,34,0,6,10,11,83,9,寿命,1,0,90
sim_440,令和,頭脳,男,90,4550000,13,100,34,0,83,11,6,15,5,寿命,1,0,90
sim_441,近未来,運,女,92,9160000,0,100,34,50,11,10,8,9,51,病死,1,0,92
sim_442,令和,運,男,90,4550000,0,100,34,50,6,12,6,7,60,病死,1,0,90
sim_443,令和,頭脳,男,92,4850000,0,100,34,0,88,9,14,15,9,病死,1,0,92
sim_444,昭和,頭脳,男,93,2690000,5,100,34,0,86,7,12,8,10,寿命,1,0,93
sim_445,近未来,コミュ,男,93,9390000,0,100,34,0,13,15,96,11,7,病死,1,0,93
sim_446,昭和,センス,女,85,2050000,22,100,34,0,10,10,8,77,12,寿命,1,0,85
sim_447,令和,運,男,94,5150000,3,100,34,50,13,6,13,5,54,寿命,1,0,94
sim_448,平成,コミュ,男,87,3560000,19,100,34,0,10,6,80,6,11,寿命,1,0,87
sim_449,平成,頭脳,男,92,4210000,0,100,34,0,97,9,6,7,9,病死,1,0,92
sim_450,令和,センス,男,92,4850000,0,100,34,0,14,9,11,92,5,病死,1,0,92
sim_451,平成,肉体,男,89,3820000,36,100,34,0,9,85,14,9,15,寿命,1,0,89
sim_452,令和,センス,女,96,5450000,3,100,34,0,13,15,14,94,9,寿命,1,0,96
sim_453,昭和,肉体,男,90,2450000,37,100,34,0,6,90,5,12,7,寿命,1,0,90
sim_454,令和,運,男,92,4850000,1,100,34,50,15,14,7,7,57,寿命,1,0,92
sim_455,昭和,肉体,女,91,2530000,36,100,34,0,12,89,7,6,7,寿命,1,0,91
sim_456,近未来,運,女,93,9390000,0,100,34,50,11,13,10,12,65,病死,1,0,93
sim_457,昭和,肉体,男,87,2210000,42,100,34,0,11,80,12,7,9,寿命,1,0,87
sim_458,近未来,コミュ,女,92,9160000,0,100,34,0,15,9,100,13,8,病死,1,0,92
sim_459,平成,センス,男,90,3950000,11,100,34,0,6,13,11,88,11,寿命,1,0,90
sim_460,近未来,肉体,男,103,11690000,4,100,35,0,10,97,14,14,7,寿命,1,0,103
sim_461,平成,運,女,92,4210000,0,100,34,50,11,5,10,6,60,病死,1,0,92
sim_462,昭和,コミュ,女,78,1490000,44,100,33,0,6,13,86,13,12,寿命,0,0,78
sim_463,昭和,頭脳,女,78,1490000,41,100,33,0,73,14,13,5,8,寿命,0,0,78
sim_464,昭和,コミュ,男,88,2290000,10,100,34,0,13,8,89,13,10,寿命,1,0,88
sim_465,令和,肉体,女,104,6650000,0,100,35,0,10,97,13,7,14,病死,1,0,104
sim_466,令和,コミュ,女,91,4700000,0,100,34,0,10,13,100,13,7,病死,1,0,91
sim_467,昭和,頭脳,女,74,1170000,51,100,33,0,72,10,5,7,14,老衰,0,0,74
sim_468,平成,頭脳,男,91,4080000,6,100,34,0,86,10,11,5,7,寿命,1,0,91
sim_469,昭和,頭脳,女,83,1890000,36,100,33,0,80,9,10,9,12,寿命,1,0,83
sim_470,令和,運,女,91,4700000,0,100,34,50,12,9,7,11,66,病死,1,0,91
sim_471,平成,コミュ,女,88,3690000,0,100,34,0,5,13,98,15,14,病死,1,0,88
sim_472,昭和,肉体,女,92,2610000,31,100,34,0,14,87,10,11,11,寿命,1,0,92
sim_473,昭和,運,男,91,2530000,0,100,34,50,7,11,7,8,63,病死,1,0,91
sim_474,昭和,コミュ,女,86,2130000,15,100,34,0,7,7,84,10,8,寿命,1,0,86
sim_475,令和,運,女,94,5150000,0,100,34,50,9,8,6,9,68,病死,1,0,94
sim_476,平成,センス,女,91,4080000,10,100,34,0,14,11,11,91,14,寿命,1,0,91
sim_477,近未来,運,女,93,9390000,0,100,34,50,14,14,10,10,58,病死,1,0,93
sim_478,近未来,頭脳,女,92,9160000,0,100,34,0,94,15,5,5,12,病死,1,0,92
sim_479,近未来,頭脳,男,93,9390000,0,100,34,0,97,14,10,15,6,病死,1,0,93
sim_480,平成,肉体,女,82,2910000,53,100,33,0,14,82,8,15,15,寿命,1,0,82
sim_481,近未来,コミュ,女,92,9160000,0,100,34,0,11,11,95,9,7,病死,1,0,92
sim_482,近未来,肉体,男,8,50000,100,76,29,0,13,25,8,12,6,老衰,0,0,8
sim_483,平成,コミュ,女,90,3950000,5,100,34,0,6,5,94,12,14,寿命,1,0,90
sim_484,近未来,運,男,84,7320000,14,100,33,50,8,11,12,10,58,老衰,1,0,84
sim_485,平成,運,男,91,4080000,0,100,34,50,8,11,8,14,67,病死,1,0,91
sim_486,令和,センス,女,89,4400000,18,100,34,0,7,10,10,94,9,寿命,1,0,89
sim_487,令和,肉体,男,101,6200000,0,100,35,0,13,94,8,5,15,病死,1,0,101
sim_488,平成,センス,女,87,3560000,17,100,34,0,5,13,9,93,12,寿命,1,0,87
sim_489,近未来,コミュ,男,91,8930000,0,100,34,0,11,6,97,9,11,病死,1,0,91
sim_490,平成,運,男,90,3950000,0,100,34,50,13,9,5,7,62,病死,1,0,90
sim_491,令和,肉体,女,94,5150000,27,100,34,0,9,93,8,6,6,寿命,1,0,94
sim_492,令和,運,男,92,4850000,0,100,34,50,6,9,11,13,64,病死,1,0,92
sim_493,令和,肉体,男,101,6200000,8,100,35,0,14,94,7,6,11,寿命,1,0,101
sim_494,昭和,肉体,男,98,3090000,11,100,35,0,12,100,11,6,9,寿命,1,0,98
sim_495,近未来,コミュ,女,93,9390000,0,100,34,0,8,8,92,8,15,病死,1,0,93
sim_496,平成,センス,女,93,4340000,8,100,34,0,13,6,8,97,5,寿命,1,0,93
sim_497,近未来,コミュ,男,92,9160000,0,100,34,0,13,11,91,14,9,病死,1,0,92
sim_498,平成,肉体,女,89,3820000,46,100,34,0,11,77,12,14,9,寿命,1,0,89
sim_499,平成,センス,男,92,4210000,0,100,34,0,12,13,12,94,6,病死,1,0,92
sim_500,昭和,頭脳,男,82,1810000,35,100,33,0,80,12,13,7,12,寿命,1,0,82
sim_501,令和,コミュ,男,50,50000,100,100,31,0,10,6,61,10,15,老衰,0,0,50
sim_502,近未来,コミュ,男,87,8010000,8,100,34,0,8,15,90,11,10,寿命,1,0,87
sim_503,近未来,頭脳,女,92,9160000,0,100,34,0,93,5,14,6,8,病死,1,0,92
sim_504,平成,頭脳,男,80,2650000,35,100,33,0,80,7,7,5,7,寿命,1,0,80
sim_505,平成,頭脳,男,90,3950000,14,100,34,0,90,15,7,15,7,寿命,1,0,90
sim_506,令和,肉体,男,99,5900000,12,100,35,0,15,91,7,14,11,寿命,1,0,99
sim_507,昭和,肉体,男,92,2610000,29,100,34,0,7,89,8,8,11,寿命,1,0,92
sim_508,近未来,運,男,92,9160000,0,100,34,50,15,7,14,13,65,病死,1,0,92
sim_509,令和,運,男,92,4850000,0,100,34,50,9,12,12,15,62,病死,1,0,92
sim_510,平成,頭脳,男,87,3560000,11,100,34,0,89,7,7,9,15,寿命,1,0,87
sim_511,平成,運,男,99,5120000,0,100,35,50,13,8,5,7,57,病死,1,0,99
sim_512,近未来,肉体,男,98,10540000,13,100,35,0,12,93,14,12,9,寿命,1,0,98
sim_513,昭和,運,女,92,2610000,0,100,34,50,7,6,9,13,56,病死,1,0,92
sim_514,令和,肉体,男,93,5000000,28,100,34,0,13,98,7,6,11,寿命,1,0,93
sim_515,昭和,運,男,92,2610000,0,100,34,50,11,13,12,13,56,病死,1,0,92
sim_516,令和,肉体,男,90,4550000,33,100,34,0,9,92,12,7,15,寿命,1,0,90
sim_517,令和,肉体,女,105,6800000,0,100,35,0,11,92,15,13,7,病死,1,0,105
sim_518,昭和,肉体,男,76,1330000,61,100,33,0,9,79,5,8,12,寿命,0,0,76
sim_519,平成,肉体,女,107,6160000,0,100,35,0,8,97,9,13,12,病死,1,0,107
sim_520,令和,頭脳,女,91,4700000,0,100,34,0,90,11,12,11,11,病死,1,0,91
sim_521,近未来,運,男,93,9390000,0,100,34,50,5,9,7,5,58,病死,1,0,93
sim_522,令和,コミュ,女,84,3650000,29,100,33,0,9,14,90,12,10,寿命,1,0,84
sim_523,令和,肉体,女,90,4550000,37,100,34,0,8,87,5,12,12,寿命,1,0,90
sim_524,昭和,コミュ,男,85,2050000,20,100,34,0,7,10,88,6,7,寿命,1,0,85
sim_525,令和,頭脳,男,94,5150000,0,100,34,0,97,10,14,13,7,病死,1,0,94
sim_526,昭和,頭脳,男,92,2610000,0,100,34,0,88,15,8,13,6,病死,1,0,92
sim_527,令和,運,女,89,4400000,0,100,34,50,14,12,9,6,64,病死,1,0,89
sim_528,令和,肉体,男,97,5600000,26,100,35,0,11,86,8,10,6,寿命,1,0,97
sim_529,近未来,運,男,91,8930000,0,100,34,50,10,11,11,9,58,病死,1,0,91
sim_530,令和,コミュ,女,94,5150000,0,100,34,0,11,12,91,13,12,病死,1,0,94
sim_531,平成,頭脳,女,90,3950000,20,100,34,0,90,6,5,13,8,寿命,1,0,90
sim_532,昭和,頭脳,男,91,2530000,0,100,34,0,88,12,6,9,9,病死,1,0,91
sim_533,近未来,肉体,女,103,11690000,0,100,35,0,13,100,11,12,9,病死,1,0,103
sim_534,令和,コミュ,男,92,4850000,0,100,34,0,12,11,91,5,6,病死,1,0,92
sim_535,令和,コミュ,男,76,2450000,48,100,33,0,14,15,71,9,5,老衰,0,0,76
sim_536,平成,肉体,女,88,3690000,41,100,34,0,8,78,10,12,5,寿命,1,0,88
sim_537,令和,運,男,92,4850000,0,100,34,50,13,9,11,12,56,病死,1,0,92
sim_538,近未来,頭脳,女,89,8470000,0,100,34,0,100,10,12,9,12,病死,1,0,89
sim_539,令和,頭脳,男,81,3200000,32,100,33,0,87,10,10,6,9,老衰,1,0,81
sim_540,昭和,運,女,88,2290000,10,100,34,50,14,13,11,11,55,寿命,1,0,88
sim_541,令和,コミュ,女,83,3500000,23,100,33,0,12,13,92,7,7,寿命,1,0,83
sim_542,平成,センス,男,94,4470000,0,100,34,0,9,7,15,99,6,病死,1,0,94
sim_543,平成,肉体,女,95,4600000,24,100,34,0,7,92,15,14,10,寿命,1,0,95
sim_544,平成,コミュ,男,89,3820000,0,100,34,0,7,7,100,15,14,病死,1,0,89
sim_545,近未来,センス,女,92,9160000,0,100,34,0,13,5,6,95,11,病死,1,0,92
sim_546,令和,コミュ,男,89,4400000,0,100,34,0,14,14,97,12,6,病死,1,0,89
sim_547,令和,コミュ,女,34,50000,100,100,29,0,5,11,52,14,8,老衰,0,0,34
sim_548,昭和,コミュ,女,94,2770000,0,100,34,0,9,5,99,5,9,病死,1,0,94
sim_549,近未来,運,女,94,9620000,0,100,34,50,15,15,13,11,59,病死,1,0,94
sim_550,近未来,頭脳,女,92,9160000,0,100,34,0,90,13,8,5,6,病死,1,0,92
sim_551,昭和,頭脳,女,89,2370000,6,100,34,0,94,5,9,13,7,寿命,1,0,89
sim_552,近未来,センス,女,90,8700000,0,100,34,0,13,13,10,95,5,病死,1,0,90
sim_553,令和,頭脳,男,89,4400000,0,100,34,0,92,7,5,14,12,病死,1,0,89
sim_554,平成,肉体,男,97,4860000,22,100,35,0,11,94,14,5,13,寿命,1,0,97
sim_555,平成,センス,男,91,4080000,2,100,34,0,12,15,7,89,15,寿命,1,0,91
sim_556,令和,コミュ,女,92,4850000,0,100,34,0,12,13,90,6,14,病死,1,0,92
sim_557,令和,頭脳,女,93,5000000,0,100,34,0,88,12,12,10,12,病死,1,0,93
sim_558,近未来,センス,女,93,9390000,0,100,34,0,8,12,9,84,6,病死,1,0,93
sim_559,平成,コミュ,男,93,4340000,0,100,34,0,10,9,91,9,10,病死,1,0,93
sim_560,令和,肉体,女,101,6200000,8,100,35,0,13,94,11,5,13,寿命,1,0,101
sim_561,昭和,肉体,女,87,2210000,42,100,34,0,10,87,11,13,12,寿命,1,0,87
sim_562,近未来,頭脳,男,90,8700000,6,100,34,0,91,15,5,10,8,寿命,1,0,90
sim_563,昭和,肉体,女,15,50000,100,100,28,0,7,37,11,9,6,老衰,0,0,15
sim_564,令和,コミュ,男,95,5300000,0,100,34,0,9,6,88,6,5,病死,1,0,95
sim_565,平成,センス,女,91,4080000,0,100,34,0,6,10,10,90,11,病死,1,0,91
sim_566,近未来,コミュ,女,92,9160000,0,100,34,0,9,8,96,14,8,病死,1,0,92
sim_567,近未来,肉体,女,102,11460000,9,100,35,0,15,96,7,8,12,寿命,1,0,102
sim_568,平成,頭脳,女,84,3170000,23,100,33,0,92,11,12,15,9,寿命,1,0,84
sim_569,近未来,肉体,男,18,50000,100,100,28,0,10,39,8,11,7,老衰,0,0,18
sim_570,平成,コミュ,男,90,3950000,14,100,34,0,14,14,83,8,10,寿命,1,0,90
sim_571,平成,頭脳,男,92,4210000,2,100,34,0,96,15,11,13,14,寿命,1,0,92
sim_572,近未来,運,女,94,9620000,0,100,34,50,6,9,5,8,58,病死,1,0,94
sim_573,平成,コミュ,男,87,3560000,2,100,34,0,13,6,92,15,6,寿命,1,0,87
sim_574,昭和,肉体,男,86,2130000,45,100,34,0,6,92,5,10,7,寿命,1,0,86
sim_575,平成,頭脳,女,93,4340000,0,100,34,0,96,5,11,5,13,病死,1,0,93
